id,reported_at,neighbourhood,latitude,longitude,severity_iron_marks,weather,reporter_mood,swallowed_object,reporter_quote,citizen_id
a99b0890-f0ce-4faa-8d11-1a6d65329fe6,2026-03-16T05:30:25+00:00,Lorensberg,57.697537,11.972446,3,sol,philosophical,concert hall pin,It swallowed the rim. The rim was new.,cit-01757
73a3649e-d561-4370-87e9-21caef4dad4d,2026-04-24T09:50:48+00:00,Kortedala,57.762452,12.044166,3,snö,resigned,dog leash,The pothole files its own taxes.,
396c90db-65d7-4a53-acf0-0015e64993b3,2026-04-30T16:09:31+00:00,Kortedala,57.774523,12.063803,2,slask,frustrated,bicycle pedal,I drove to IKEA. The bookshelf returned. The wheels did not.,cit-01159
2618ce43-644e-4a0d-a89e-ad126774faff,2026-03-29T13:12:59+00:00,Kortedala,57.76933,12.04864,3,snö,vengeful,1980s coin,It is now load-bearing.,cit-01233
13f35dac-54b2-4fbb-a842-436b3b403d49,2026-02-28T16:18:58+00:00,Kortedala,57.775062,12.058359,5,regn,frustrated,1980s coin,"I drove through it gently, as one would a sleeping baby.",cit-01188
2c6a77e9-3af6-4e06-bc70-463a61c0c5c6,2026-02-16T03:01:03+00:00,Annedal,57.692588,11.952713,2,regn,lagom,thesis chapter,It contains weather.,cit-02054
d367262b-7905-4241-a455-b63f4cf85ea7,2026-05-12T07:08:24+00:00,Annedal,57.694448,11.967747,5,regn,frustrated,,The pothole has Wi-Fi.,cit-02019
a4b5e052-16e6-4c25-9cd7-0d07ae96581d,2026-04-29T21:23:20+00:00,Haga,57.700486,11.952412,3,regn,philosophical,,I saw my grandmother's missing brooch in there.,cit-01395
c2d52044-d80f-4cf4-a011-5b6c8362898b,2026-04-05T23:18:51+00:00,Frölunda,57.662768,11.95277,4,slask,resigned,,My toddler asked 'are we there yet'. We were two metres from home.,cit-01893
000e8c26-d030-44e7-ab0a-d9191a878e0a,2026-03-04T07:03:33+00:00,Frölunda,57.668445,11.948642,2,snö,lagom,,I now believe in road spirits.,cit-00604
d11e93f7-fb18-402d-86b4-2edada5ef8da,2026-02-14T07:41:04+00:00,Majorna,57.696741,11.931856,3,regn,philosophical,linen napkin,My XC40 said something I cannot repeat.,cit-02677
e6bd520e-2349-4091-9fb7-ea05eb3ccf94,2026-02-14T10:51:36+00:00,Örgryte,57.712739,12.01305,2,dimma,amused,garden glove,It rained inside my car. The car is closed.,cit-02858
fbea2345-3952-4afc-b071-c246c583cd13,2026-03-22T12:55:44+00:00,Hisingen,57.693348,11.904455,5,slask,frustrated,lost mitten,The cinnamon bun did not survive.,cit-00341
e63a7280-406c-4b4f-904a-0dff309bb39b,2026-02-19T16:16:44+00:00,Haga,57.709603,11.955447,1,regn,philosophical,cinnamon bun,I now drive on the pavement. It is safer.,cit-01586
0533aa37-3129-4773-8592-903ae9ae880d,2026-04-26T09:20:57+00:00,Gamlestaden,57.725193,11.993742,3,regn,vengeful,factory whistle,I was carrying lutfisk. The lutfisk made it. The car did not.,cit-02298
afa93c73-7308-4cbb-b277-dae00cba6af2,2026-04-12T10:54:30+00:00,Frölunda,57.66432,11.962298,3,snö,philosophical,,The hole is older than I am. I am 51.,cit-00709
46cd2c90-72e4-4a84-b0be-2e19370c6235,2026-02-26T13:24:30+00:00,Centrum,57.706849,11.966576,3,dimma,resigned,umbrella,It contained a smaller pothole. Russian dolls but Swedish.,cit-01683
13a75e69-5bd6-41d0-aa17-c30dfd82a306,2026-04-01T21:16:33+00:00,Linné,57.699703,11.95623,2,dimma,lagom,second-hand book,I respect it. I do not love it.,cit-02477
79118094-37fe-451a-b4fa-33af204b9983,2026-03-16T07:34:29+00:00,Hisingen,57.705305,11.893001,3,snö,vengeful,muffler bracket,The pothole and I have signed an NDA.,cit-00849
3e21f77b-9acc-4f45-8349-b8d82f9d4237,2026-04-11T15:10:06+00:00,Kortedala,57.763214,12.042976,3,snö,frustrated,apartment key,I had thoughts at the bottom.,cit-01034
d7e603f0-b343-4ef0-810b-c53b21ddf434,2026-04-15T02:17:50+00:00,Gamlestaden,57.724459,12.00976,3,dimma,vengeful,shipyard rivet,I turned around. The road did too.,cit-02147
cf7bea16-d7c8-4ce8-b2a1-1940f2a520bc,2026-03-21T09:58:03+00:00,Haga,57.704249,11.957432,2,regn,amused,cinnamon bun,It was deeper than the conversation we were having in the car.,cit-01403
02fb4ecc-5166-40f4-b78a-4d6da55e5d21,2026-03-03T06:02:05+00:00,Frölunda,57.668719,11.931464,2,snö,philosophical,,The road has trust issues. So do I now.,cit-00613
b7b0badf-c36c-4ae0-916c-6ef0db4fd20b,2026-04-22T09:13:49+00:00,Gamlestaden,57.729714,12.019649,1,snö,philosophical,factory whistle,I yelled in Swedish. The pothole answered in Norwegian.,cit-02341
dec73c80-9213-4c52-9c33-0afff099b481,2026-05-06T17:13:42+00:00,Frölunda,57.656999,11.935256,5,snö,philosophical,,I now buy tyres in pairs. As a precaution.,cit-00377
9c131030-dfd5-43dd-89c2-90d7a3e2ebc2,2026-03-30T03:36:14+00:00,Linné,57.691047,11.953359,1,sol,lagom,natural-wine cork,"It is, on balance, well-formed.",cit-02484
aa416973-2138-47b4-8283-5e126ee249e9,2026-02-17T07:33:33+00:00,Hisingen,57.71205,11.890539,5,dimma,vengeful,industrial bolt,I have insurance for tyres now. Just for this road.,cit-02251
b5ccb9df-163f-4ad6-9c38-98dd0d73f585,2026-02-17T23:11:08+00:00,Frölunda,57.658145,11.936422,5,snö,philosophical,entire shopping bag,"It rejected my insurance claim, somehow.",cit-00545
069fb789-d82b-4bd8-bd50-6d186d025871,2026-03-31T07:55:31+00:00,Örgryte,57.711083,11.994909,1,sol,lagom,golf ball,It is on the official Gothenburg map. As a landmark.,cit-02824
06b6a34e-ab29-4410-b81d-30935abcf6c6,2026-04-16T07:18:23+00:00,Centrum,57.708986,11.979189,3,regn,resigned,tram pass,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-01602
06e69f1b-4082-4ecc-90aa-ac173345b489,2026-04-21T07:39:57+00:00,Hisingen,57.708536,11.854492,4,regn,vengeful,industrial bolt,I saw my grandmother's missing brooch in there.,cit-00315
5542765c-9f9a-493b-b29a-0749af87ee57,2026-05-02T07:17:33+00:00,Hisingen,57.714091,11.922801,4,dimma,vengeful,industrial bolt,I drove to IKEA. The bookshelf returned. The wheels did not.,cit-02381
50276e35-ddd6-4b79-9d64-9e8adf3fd035,2026-04-03T13:46:49+00:00,Haga,57.704877,11.953955,3,dimma,philosophical,second-hand cup,The municipality said 'we will look into it'. I sent them a photo. They sent thoughts and prayers.,cit-01403
81527885-ca87-4ea6-a062-947a36e65ddf,2026-03-05T04:45:27+00:00,Hisingen,57.710509,11.901917,5,slask,vengeful,factory ID badge,It rained inside my car. The car is closed.,
62c4cf52-0ab3-4a7b-a119-3d03eaeff266,2026-02-22T16:16:43+00:00,Linné,57.698705,11.955866,3,regn,amused,vintage scarf,"I drove through it gently, as one would a sleeping baby.",cit-02486
704bb4a8-a2a8-4723-bffb-480078a47af4,2026-04-10T06:47:48+00:00,Vasastan,57.694524,11.962981,1,dimma,philosophical,,I felt every bone in my chassis.,cit-02910
4e151382-5c1e-4df0-94cc-06f0178ee070,2026-03-14T07:51:19+00:00,Majorna,57.692844,11.923949,3,regn,philosophical,sourdough loaf,It echoes.,cit-02634
2e8af05a-7b6e-4cab-a67b-f231801b299e,2026-03-21T16:09:21+00:00,Hisingen,57.691061,11.896207,4,regn,vengeful,Volvo emblem,I have a friend who drives slower because of this exact pothole.,cit-00339
e63117b8-7d27-431d-986f-7da51a6d8baa,2026-03-02T20:55:44+00:00,Vasastan,57.694537,11.968225,2,dimma,lagom,old money receipt,I gave up at the pothole. I started a podcast.,cit-02936
5b1bb03d-dd6a-47fd-9436-03260c1e4a6d,2026-02-22T14:05:23+00:00,Haga,57.70416,11.960159,2,regn,lagom,vintage camera strap,I made eye contact with the driver in the other lane. We nodded.,cit-01547
6327bcbe-86b0-4c63-bec0-ba4ffd6c5f53,2026-04-10T08:52:40+00:00,Hisingen,57.693638,11.8567,4,dimma,frustrated,industrial bolt,It is now load-bearing.,cit-00126
ee9d0a20-664f-46ae-8f9c-846c35b07f1c,2026-03-04T14:04:16+00:00,Örgryte,57.707963,12.008986,4,sol,resigned,,The municipality said 'we will look into it'. I sent them a photo. They sent thoughts and prayers.,cit-01700
3052f2c3-924d-4c5f-83fb-4e4c6f6b0c62,2026-04-23T07:34:57+00:00,Gamlestaden,57.726187,11.994262,3,regn,vengeful,,The pothole asked for ID.,cit-02222
4672bf19-9c3e-4546-ad5b-2e03ca2d7252,2026-03-26T12:07:26+00:00,Haga,57.70441,11.950105,4,sol,amused,vintage camera strap,It swallowed the rim. The rim was new.,cit-01488
c9635aca-bf50-4d08-b97b-84c9da17d090,2026-03-20T08:32:56+00:00,Kortedala,57.778828,12.063739,4,slask,vengeful,apartment key,The road and I have a complicated relationship.,cit-00950
bcc125f5-24e3-4c0a-87b3-b6b49dec6d4a,2026-04-10T02:52:38+00:00,Kortedala,57.770344,12.046444,3,regn,frustrated,,My XC40 said something I cannot repeat.,
9810a08d-efd8-45f5-a885-b08a87416497,2026-03-03T06:17:05+00:00,Annedal,57.693726,11.964216,2,regn,lagom,thesis chapter,I used to have an alignment.,cit-02930
23508e5b-cef0-4049-b270-0a43109856d9,2026-03-16T05:50:42+00:00,Örgryte,57.695777,12.007443,2,dimma,amused,garden glove,The road and I have a complicated relationship.,cit-02808
3c0a780e-1af5-4025-94ce-295d5d378821,2026-03-08T08:12:39+00:00,Centrum,57.71205,11.97648,3,dimma,frustrated,press card,It is in the official Volvo test track database. As a hazard scenario.,cit-01614
7c8d9ee0-382b-4aaa-b1e1-e538fb8e35f9,2026-04-07T17:01:19+00:00,Gamlestaden,57.72697,12.014842,2,slask,vengeful,factory whistle,"It rejected my insurance claim, somehow.",cit-00020
a566a0e1-645d-47fe-8649-e48f6e66406a,2026-03-21T08:10:04+00:00,Haga,57.702684,11.958126,2,sol,amused,vintage camera strap,"The pothole reports me to the city, not the other way around.",cit-01559
b4a13dd6-9b99-459a-8ba7-4a1d87d693f3,2026-02-18T06:24:57+00:00,Hisingen,57.713055,11.868906,4,slask,frustrated,Volvo emblem,I made eye contact with the driver in the other lane. We nodded.,cit-00338
89f22f8f-2d7e-4f5c-b2ff-62a9ab3560ce,2026-03-11T07:46:19+00:00,Linné,57.699625,11.942211,1,regn,amused,natural-wine cork,The municipality calls it a 'pavement irregularity'. I call it Carl.,
38183b1e-19bb-4883-9fa5-42fa7ea50efc,2026-03-18T20:42:16+00:00,Hisingen,57.69611,11.858741,4,regn,frustrated,muffler bracket,"The pothole reports me to the city, not the other way around.",cit-01061
6fa3549c-e911-4e1f-aeed-51fc766d5f52,2026-04-20T19:31:43+00:00,Hisingen,57.692242,11.852747,3,slask,vengeful,,The pothole and the lamppost are in a long-term feud.,
0701f255-18c5-449a-a254-4a51966b48c4,2026-05-09T07:55:30+00:00,Frölunda,57.66501,11.959913,3,slask,philosophical,,I saw my grandmother's missing brooch in there.,cit-00707
2a13e91a-3391-482d-a246-12da07b7fdf6,2026-04-16T00:21:04+00:00,Majorna,57.694623,11.935537,2,regn,philosophical,vintage tote,It snowed yesterday. The pothole is now a fountain.,cit-01639
d19d4ea4-64d1-4ebe-a422-f4b898f637b5,2026-03-09T13:06:41+00:00,Annedal,57.691168,11.949642,3,sol,frustrated,bicycle bell,I respect it. I do not love it.,
db2a482b-0862-425e-833d-ab049596c2a5,2026-02-22T09:01:59+00:00,Gamlestaden,57.728104,12.009647,3,regn,frustrated,century-old nail,I felt the suspension think.,cit-02232
40cfbcf7-f17b-4cad-a748-56477d0f1639,2026-05-02T19:31:16+00:00,Hisingen,57.701441,11.896367,3,slask,vengeful,hubcap,The pothole has a Tripadvisor review. Three stars.,cit-01688
09394ee3-94ff-46b0-8928-c207c0dc7573,2026-03-10T10:52:47+00:00,Kortedala,57.760787,12.055883,5,slask,resigned,,I was carrying lutfisk. The lutfisk made it. The car did not.,
51c379e2-ecad-4f51-89e9-f81233c45182,2026-03-02T02:33:26+00:00,Gamlestaden,57.734759,12.001139,4,slask,philosophical,,My V60 has trauma.,cit-00097
57f2543c-16f0-4708-a16c-1bef5309ebb2,2026-03-30T05:38:02+00:00,Haga,57.70629,11.968517,3,regn,amused,tourist postcard,The pothole has more depth than my last performance review.,cit-01279
42e9cdfb-195e-4bda-bd6a-f6df89f8df53,2026-02-14T06:05:36+00:00,Centrum,57.707517,11.972381,2,regn,resigned,office lanyard,It is on the official Gothenburg map. As a landmark.,cit-01757
885de9b3-5d49-4425-b3dc-4ecc3a114afe,2026-03-19T16:23:14+00:00,Frölunda,57.654957,11.930876,4,slask,philosophical,,My grandmother fell into a pothole on this exact street in 1962.,cit-00923
18f50fc1-1548-4f38-b14b-2676ddd617e8,2026-04-01T05:23:29+00:00,Centrum,57.700823,11.971425,4,sol,frustrated,press card,The pothole had its own postcode.,cit-01765
232dfa9d-97e0-4287-a737-82a954a87c59,2026-03-15T07:11:36+00:00,Hisingen,57.703932,11.879596,5,slask,vengeful,factory ID badge,It swallowed the rim. The rim was new.,cit-00204
0e2fa554-6ee9-414d-9ab1-9af2c7248206,2026-03-30T12:27:11+00:00,Centrum,57.714162,11.964744,5,regn,resigned,press card,My therapist drives a different route to work.,cit-01874
07741d4b-7932-4797-8834-fc32bfe89777,2026-05-10T06:49:30+00:00,Centrum,57.700148,11.980107,2,dimma,resigned,lunch deal flyer,It swallowed the rim. The rim was new.,cit-01800
729743a3-e48b-410e-8101-6cfbdefad093,2026-05-11T10:14:01+00:00,Hisingen,57.710933,11.914722,4,dimma,vengeful,,I named it. It is now part of the family.,cit-00309
1ed445b2-8aa2-4477-a296-b1bf505e8bc7,2026-04-08T06:42:22+00:00,Linné,57.697308,11.954375,2,sol,lagom,natural-wine cork,I am not angry. I am Swedish.,cit-02504
b6fa5e44-d76d-46b7-b6da-4bff2ef512ea,2026-04-07T23:19:52+00:00,Frölunda,57.66102,11.937089,4,snö,lagom,,It is on the road from Volvo HQ. They commute around it.,cit-00885
63cfb526-d08e-41d9-ad6b-7080e18145cc,2026-03-20T14:10:04+00:00,Majorna,57.700196,11.929368,3,regn,lagom,linen napkin,I had thoughts at the bottom.,cit-00664
e9d591ac-6115-47bf-9bef-fe628596dc5e,2026-04-20T07:03:27+00:00,Frölunda,57.667024,11.931447,5,slask,resigned,,I have driven this road for 27 years. The pothole has driven it for 28.,
09fe8281-86b3-4278-b082-994c01e9f71c,2026-04-08T06:59:44+00:00,Hisingen,57.697757,11.886808,3,regn,resigned,industrial bolt,I lost the radio antenna. It is now somewhere geological.,cit-00106
b5c4baf0-4eaf-4323-93f8-78f23881f34f,2026-03-06T13:24:03+00:00,Kortedala,57.768531,12.045937,5,snö,vengeful,dog leash,The chassis sounds like a confused harp.,cit-01255
abcca796-20cf-47fd-83ff-cf3f61409883,2026-04-17T18:28:31+00:00,Kortedala,57.771368,12.049117,4,snö,frustrated,dog leash,My therapist drives a different route to work.,cit-01215
f168038e-2612-41bf-8b44-c676e5ebdd3f,2026-03-08T20:31:02+00:00,Majorna,57.699184,11.946833,3,regn,lagom,vinyl record,"I drove through it gently, as one would a sleeping baby.",cit-02609
66fd7986-d9cd-4839-b055-1311682d9606,2026-05-09T18:47:11+00:00,Linné,57.699856,11.956956,3,sol,lagom,second-hand book,It does not show up on Google Street View. They were afraid.,cit-00781
016dd8c7-be73-452c-bb6b-2b98c2b4cbeb,2026-03-22T07:19:21+00:00,Frölunda,57.656693,11.954707,5,slask,lagom,,It contains weather.,
93128830-35e6-476e-8b98-51f619751cee,2026-02-16T14:44:26+00:00,Centrum,57.704293,11.977454,5,regn,frustrated,office lanyard,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-00411
0e2ca35a-744e-4362-a27f-18dac49856e4,2026-04-30T07:52:23+00:00,Frölunda,57.66274,11.96675,5,slask,philosophical,entire shopping bag,"I stopped, got out, and apologised.",cit-01741
a798dbc3-e8bf-495f-9e3a-b2bf74ebb00e,2026-04-01T06:26:31+00:00,Kortedala,57.761831,12.042075,4,snö,frustrated,apartment key,It swallowed the rim. The rim was new.,cit-00323
e48e356e-84c4-43a6-af3b-0ddeb38b9531,2026-03-14T08:02:14+00:00,Gamlestaden,57.729557,12.017343,3,slask,frustrated,shipyard rivet,It is now load-bearing.,cit-02141
758d5de8-73e9-4ca8-ab2b-534d695c6ac3,2026-03-15T22:07:23+00:00,Vasastan,57.701247,11.970837,1,dimma,lagom,,It is on the official Gothenburg map. As a landmark.,cit-02629
416778c4-0230-4d79-973a-8f6966e20b7e,2026-05-12T10:59:16+00:00,Linné,57.694021,11.948139,3,sol,philosophical,natural-wine cork,I have insurance. The insurance has a question.,cit-02444
a20b7282-985b-4bd1-8ac6-232a95d367ec,2026-03-24T12:25:26+00:00,Centrum,57.712215,11.970694,1,regn,resigned,,"It opens at 7am, like the bakery.",cit-01873
9581ddb1-c8fa-45a8-8a9a-08e97c53a88d,2026-03-19T13:21:26+00:00,Majorna,57.699249,11.925036,1,regn,lagom,linen napkin,The pothole rejected the cinnamon bun. The cinnamon bun was free.,cit-02646
04108ff1-018e-4643-a37c-171c440f7f27,2026-04-28T23:04:22+00:00,Haga,57.704142,11.967664,1,regn,amused,second-hand cup,My grandfather warned me about this exact spot. He was 9.,cit-01580
861a439b-d529-4275-838c-5a72058c8b75,2026-03-13T17:04:53+00:00,Kortedala,57.760112,12.066645,3,snö,frustrated,,The pothole has Wi-Fi.,cit-01032
46b84a23-84fb-4287-af09-0768f47a69c3,2026-03-04T16:19:58+00:00,Hisingen,57.690963,11.857603,5,slask,vengeful,lost mitten,"The pothole was filled in by someone, then dug up by someone else, the same week.",cit-00373
0c45180c-8187-4e85-8776-d0dd503ed313,2026-03-27T10:37:24+00:00,Örgryte,57.701384,11.997961,1,sol,amused,garden glove,The pothole was in my path. The path is now in the pothole.,cit-00110
b6219b9a-dee5-4e2f-ae80-eb6e19c2159f,2026-03-29T09:48:57+00:00,Kortedala,57.766321,12.040466,2,slask,vengeful,bicycle pedal,"I drove through it gently, as one would a sleeping baby.",cit-02080
b3ea286c-73e5-4861-9426-80b4fc0f47e5,2026-03-30T06:03:40+00:00,Hisingen,57.6911,11.943039,3,regn,vengeful,factory ID badge,The pothole has Wi-Fi.,cit-00164
6c1ffe05-ad62-480f-a9f2-8b69de1ef8ca,2026-02-17T13:02:50+00:00,Annedal,57.691037,11.952421,3,sol,frustrated,philosophy notes,I stopped to think about my life choices. The pothole was the prompt.,cit-02014
274344e4-ff4a-45cc-b13a-6e56a4721763,2026-03-04T17:25:56+00:00,Hisingen,57.691794,11.911224,3,dimma,frustrated,lost mitten,I now drive on the pavement. It is safer.,cit-00096
30e221bd-f868-4b00-99d5-c219dd318205,2026-04-08T17:28:24+00:00,Hisingen,57.692567,11.915948,5,dimma,frustrated,muffler bracket,I lost the radio antenna. It is now somewhere geological.,cit-00085
f7695985-ac68-4574-9eb5-fd25d76663fc,2026-05-12T02:17:13+00:00,Gamlestaden,57.727755,11.992821,3,snö,frustrated,century-old nail,It is on the official map. The map calls it 'feature 042-N'.,cit-02288
621c6047-6daf-4c66-8bd6-5414af670442,2026-02-20T07:25:56+00:00,Annedal,57.698435,11.969616,2,dimma,frustrated,thesis chapter,The seatbelt held. Everything else loosened.,cit-01978
f021ccb4-04a0-4916-9e54-83ca5258e628,2026-04-10T00:14:19+00:00,Linné,57.694289,11.956616,3,regn,philosophical,natural-wine cork,I have a season pass.,cit-00817
10062f0b-0fbd-4f6e-bfbe-d448bded054a,2026-04-04T16:15:36+00:00,Annedal,57.691035,11.961521,4,sol,frustrated,bicycle bell,I now understand impermanence.,cit-02085
0140b4f3-92f3-4827-a0ca-b5ee929a3838,2026-03-28T05:10:29+00:00,Centrum,57.709918,11.969406,2,regn,frustrated,office lanyard,I yelled in Swedish. The pothole answered in Norwegian.,cit-01763
5f22aa40-3e7f-432f-b1a8-5bd254fbf38d,2026-04-06T04:43:09+00:00,Frölunda,57.659983,11.952483,2,regn,lagom,,The municipality said 'we will look into it'. I sent them a photo. They sent thoughts and prayers.,cit-00185
2ee0b3b4-583b-4cf5-9521-847015a695d9,2026-04-28T12:30:38+00:00,Hisingen,57.702475,11.920473,2,slask,resigned,Volvo emblem,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-01922
c7057dbf-276a-418f-83c6-9a52f6e53d3c,2026-03-10T05:53:18+00:00,Gamlestaden,57.722996,12.002353,4,snö,frustrated,,The road and I have a complicated relationship.,cit-02056
508a28bc-1c05-4152-93cf-47d4d834f7d6,2026-05-07T06:43:10+00:00,Kortedala,57.7779,12.051334,4,slask,resigned,bicycle pedal,"Lagom-sized, by Gothenburg standards.",cit-01058
f7dac836-585e-49e7-a0b3-402acd8ba3e7,2026-02-23T07:28:36+00:00,Majorna,57.694242,11.931206,2,regn,philosophical,sourdough loaf,It is on the official Gothenburg map. As a landmark.,cit-01306
12bc4405-208a-4b71-9f3d-865dc88847fb,2026-03-02T13:02:26+00:00,Annedal,57.696838,11.95458,3,regn,frustrated,bicycle bell,I have insurance. The insurance has a question.,cit-01959
ae2580fc-8d54-4125-acdd-be737de6749e,2026-04-05T01:50:52+00:00,Annedal,57.695905,11.950845,2,regn,frustrated,thesis chapter,It rained inside my car. The car is closed.,cit-02065
d7f65e69-c06c-4779-9baf-e036bdc0c33d,2026-04-17T08:22:13+00:00,Linné,57.697997,11.945117,4,regn,philosophical,natural-wine cork,My fika thermos achieved orbit.,cit-01222
ec16c7d0-b01a-419d-a611-c53bdf16d21e,2026-03-01T08:29:24+00:00,Hisingen,57.697019,11.869236,4,dimma,resigned,lost mitten,My XC40 said something I cannot repeat.,cit-00720
46ed8f73-9463-475a-a332-711fb239985e,2026-03-10T17:22:28+00:00,Linné,57.693615,11.940123,2,regn,philosophical,second-hand book,I avoided it. I felt clever for four seconds. Then the next pothole.,
